CLS,SUBCLS,IN,RXCUI,NAME,TTY,NDC
Antidiabetics,GLP1 Agonist,dulaglutide,1551304,0.5 ML dulaglutide 3 MG/ML Auto-Injector,SCD,
Antidiabetics,GLP1 Agonist,dulaglutide,2395777,0.5 ML dulaglutide 6 MG/ML Auto-Injector,SCD,
Antidiabetics,GLP1 Agonist,dulaglutide,2395783,0.5 ML dulaglutide 9 MG/ML Auto-Injector,SCD,
Antidiabetics,GLP1 Agonist,dulaglutide,1551292,dulaglutide 1.5 MG/ML,SCDC,
Antidiabetics,GLP1 Agonist,dulaglutide,1551303,dulaglutide 3 MG/ML,SCDC,
Antidiabetics,GLP1 Agonist,dulaglutide,2395776,dulaglutide 6 MG/ML,SCDC,
Antidiabetics,GLP1 Agonist,dulaglutide,2395782,dulaglutide 9 MG/ML,SCDC,
Antidiabetics,GLP1 Agonist,dulaglutide,1649584,dulaglutide Auto-Injector,SCDF,
Antidiabetics,GLP1 Agonist,dulaglutide,1551293,dulaglutide Injectable Product,SCDG,
Antidiabetics,GLP1 Agonist,exenatide,60548,exenatide,IN,
Antidiabetics,GLP1 Agonist,exenatide,1242968,exenatide 2 MG Injection [Bydureon],SBD,00310652004
Antidiabetics,GLP1 Agonist,exenatide,1242968,exenatide 2 MG Injection [Bydureon],SBD,031065204
Antidiabetics,GLP1 Agonist,exenatide,1242968,exenatide 2 MG Injection [Bydureon],SBD,66780021902
Antidiabetics,GLP1 Agonist,exenatide,1242968,exenatide 2 MG Injection [Bydureon],SBD,667802192
Antidiabetics,GLP1 Agonist,exenatide,1242968,exenatide 2 MG Injection [Bydureon],SBD,66780021904
Antidiabetics,GLP1 Agonist,exenatide,1242968,exenatide 2 MG Injection [Bydureon],SBD,667802194
Antidiabetics,GLP1 Agonist,exenatide,1242968,exenatide 2 MG Injection [Bydureon],SBD,66780022601
Antidiabetics,GLP1 Agonist,exenatide,1242968,exenatide 2 MG Injection [Bydureon],SBD,667802261
Antidiabetics,GLP1 Agonist,exenatide,1990869,0.85 ML exenatide 2.35 MG/ML Auto-Injector [Bydureon],SBD,00310654001
Antidiabetics,GLP1 Agonist,exenatide,1990869,0.85 ML exenatide 2.35 MG/ML Auto-Injector [Bydureon],SBD,031065401
Antidiabetics,GLP1 Agonist,exenatide,1990869,0.85 ML exenatide 2.35 MG/ML Auto-Injector [Bydureon],SBD,00310654004
Antidiabetics,GLP1 Agonist,exenatide,1990869,0.85 ML exenatide 2.35 MG/ML Auto-Injector [Bydureon],SBD,031065404
Antidiabetics,GLP1 Agonist,exenatide,1990869,0.85 ML exenatide 2.35 MG/ML Auto-Injector [Bydureon],SBD,00310654085
Antidiabetics,GLP1 Agonist,exenatide,1990869,0.85 ML exenatide 2.35 MG/ML Auto-Injector [Bydureon],SBD,0310654085
Antidiabetics,GLP1 Agonist,exenatide,847913,60 ACTUAT exenatide 0.01 MG/ACTUAT Pen Injector [Byetta],SBD,00002021008
Antidiabetics,GLP1 Agonist,exenatide,847913,60 ACTUAT exenatide 0.01 MG/ACTUAT Pen Injector [Byetta],SBD,00022108
Antidiabetics,GLP1 Agonist,exenatide,847913,60 ACTUAT exenatide 0.01 MG/ACTUAT Pen Injector [Byetta],SBD,00310652401
Antidiabetics,GLP1 Agonist,exenatide,847913,60 ACTUAT exenatide 0.01 MG/ACTUAT Pen Injector [Byetta],SBD,031065241
Antidiabetics,GLP1 Agonist,exenatide,847913,60 ACTUAT exenatide 0.01 MG/ACTUAT Pen Injector [Byetta],SBD,54868538401
Antidiabetics,GLP1 Agonist,exenatide,847913,60 ACTUAT exenatide 0.01 MG/ACTUAT Pen Injector [Byetta],SBD,5486853841
Antidiabetics,GLP1 Agonist,exenatide,847913,60 ACTUAT exenatide 0.01 MG/ACTUAT Pen Injector [Byetta],SBD,66029021008
Antidiabetics,GLP1 Agonist,exenatide,847913,60 ACTUAT exenatide 0.01 MG/ACTUAT Pen Injector [Byetta],SBD,660292108
Antidiabetics,GLP1 Agonist,exenatide,847913,60 ACTUAT exenatide 0.01 MG/ACTUAT Pen Injector [Byetta],SBD,66780021008
Antidiabetics,GLP1 Agonist,exenatide,847913,60 ACTUAT exenatide 0.01 MG/ACTUAT Pen Injector [Byetta],SBD,667802108
Antidiabetics,GLP1 Agonist,exenatide,847913,60 ACTUAT exenatide 0.01 MG/ACTUAT Pen Injector [Byetta],SBD,66780021201
Antidiabetics,GLP1 Agonist,exenatide,847913,60 ACTUAT exenatide 0.01 MG/ACTUAT Pen Injector [Byetta],SBD,667802121
Antidiabetics,GLP1 Agonist,exenatide,847913,60 ACTUAT exenatide 0.01 MG/ACTUAT Pen Injector [Byetta],SBD,66914103505
Antidiabetics,GLP1 Agonist,exenatide,847913,60 ACTUAT exenatide 0.01 MG/ACTUAT Pen Injector [Byetta],SBD,6691410355
Antidiabetics,GLP1 Agonist,exenatide,847913,60 ACTUAT exenatide 0.01 MG/ACTUAT Pen Injector [Byetta],SBD,68258894802
Antidiabetics,GLP1 Agonist,exenatide,847913,60 ACTUAT exenatide 0.01 MG/ACTUAT Pen Injector [Byetta],SBD,6825889482
Antidiabetics,GLP1 Agonist,exenatide,847917,60 ACTUAT exenatide 0.005 MG/ACTUAT Pen Injector [Byetta],SBD,00002021007
Antidiabetics,GLP1 Agonist,exenatide,847917,60 ACTUAT exenatide 0.005 MG/ACTUAT Pen Injector [Byetta],SBD,00022107
Antidiabetics,GLP1 Agonist,exenatide,847917,60 ACTUAT exenatide 0.005 MG/ACTUAT Pen Injector [Byetta],SBD,00002021009
Antidiabetics,GLP1 Agonist,exenatide,847917,60 ACTUAT exenatide 0.005 MG/ACTUAT Pen Injector [Byetta],SBD,00022109
Antidiabetics,GLP1 Agonist,exenatide,847917,60 ACTUAT exenatide 0.005 MG/ACTUAT Pen Injector [Byetta],SBD,00310651201
Antidiabetics,GLP1 Agonist,exenatide,847917,60 ACTUAT exenatide 0.005 MG/ACTUAT Pen Injector [Byetta],SBD,031065121
Antidiabetics,GLP1 Agonist,exenatide,847917,60 ACTUAT exenatide 0.005 MG/ACTUAT Pen Injector [Byetta],SBD,00310651285
Antidiabetics,GLP1 Agonist,exenatide,847917,60 ACTUAT exenatide 0.005 MG/ACTUAT Pen Injector [Byetta],SBD,0310651285
Antidiabetics,GLP1 Agonist,exenatide,847917,60 ACTUAT exenatide 0.005 MG/ACTUAT Pen Injector [Byetta],SBD,54868538400
Antidiabetics,GLP1 Agonist,exenatide,847917,60 ACTUAT exenatide 0.005 MG/ACTUAT Pen Injector [Byetta],SBD,5486853840
Antidiabetics,GLP1 Agonist,exenatide,847917,60 ACTUAT exenatide 0.005 MG/ACTUAT Pen Injector [Byetta],SBD,54868538402
Antidiabetics,GLP1 Agonist,exenatide,847917,60 ACTUAT exenatide 0.005 MG/ACTUAT Pen Injector [Byetta],SBD,5486853842
Antidiabetics,GLP1 Agonist,exenatide,847917,60 ACTUAT exenatide 0.005 MG/ACTUAT Pen Injector [Byetta],SBD,66029021007
Antidiabetics,GLP1 Agonist,exenatide,847917,60 ACTUAT exenatide 0.005 MG/ACTUAT Pen Injector [Byetta],SBD,660292107
Antidiabetics,GLP1 Agonist,exenatide,847917,60 ACTUAT exenatide 0.005 MG/ACTUAT Pen Injector [Byetta],SBD,66780021007
Antidiabetics,GLP1 Agonist,exenatide,847917,60 ACTUAT exenatide 0.005 MG/ACTUAT Pen Injector [Byetta],SBD,667802107
Antidiabetics,GLP1 Agonist,exenatide,847917,60 ACTUAT exenatide 0.005 MG/ACTUAT Pen Injector [Byetta],SBD,66780021009
Antidiabetics,GLP1 Agonist,exenatide,847917,60 ACTUAT exenatide 0.005 MG/ACTUAT Pen Injector [Byetta],SBD,667802109
Antidiabetics,GLP1 Agonist,exenatide,847917,60 ACTUAT exenatide 0.005 MG/ACTUAT Pen Injector [Byetta],SBD,66914103504
Antidiabetics,GLP1 Agonist,exenatide,847917,60 ACTUAT exenatide 0.005 MG/ACTUAT Pen Injector [Byetta],SBD,6691410354
Antidiabetics,GLP1 Agonist,exenatide,847917,60 ACTUAT exenatide 0.005 MG/ACTUAT Pen Injector [Byetta],SBD,68258894701
Antidiabetics,GLP1 Agonist,exenatide,847917,60 ACTUAT exenatide 0.005 MG/ACTUAT Pen Injector [Byetta],SBD,6825889471
Antidiabetics,GLP1 Agonist,exenatide,1653613,exenatide 2 MG [Bydureon],SBDC,
Antidiabetics,GLP1 Agonist,exenatide,1990867,exenatide 2.35 MG/ML [Bydureon],SBDC,
Antidiabetics,GLP1 Agonist,exenatide,847911,exenatide 0.01 MG/ACTUAT [Byetta],SBDC,
Antidiabetics,GLP1 Agonist,exenatide,847916,exenatide 0.005 MG/ACTUAT [Byetta],SBDC,
Antidiabetics,GLP1 Agonist,exenatide,1653614,exenatide Injection [Bydureon],SBDF,
Antidiabetics,GLP1 Agonist,exenatide,1653625,exenatide Pen Injector [Byetta],SBDF,
Antidiabetics,GLP1 Agonist,exenatide,1990868,exenatide Auto-Injector [Bydureon],SBDF,
Antidiabetics,GLP1 Agonist,exenatide,1169415,Byetta Injectable Product,SBDG,
Antidiabetics,GLP1 Agonist,exenatide,1242967,Bydureon Injectable Product,SBDG,
Antidiabetics,GLP1 Agonist,exenatide,1242963,exenatide 2 MG Injection,SCD,
Antidiabetics,GLP1 Agonist,exenatide,1990866,0.85 ML exenatide 2.35 MG/ML Auto-Injector,SCD,
Antidiabetics,GLP1 Agonist,exenatide,847910,60 ACTUAT exenatide 0.01 MG/ACTUAT Pen Injector,SCD,70121168601
Antidiabetics,GLP1 Agonist,exenatide,847910,60 ACTUAT exenatide 0.01 MG/ACTUAT Pen Injector,SCD,7012116861
Antidiabetics,GLP1 Agonist,exenatide,847915,60 ACTUAT exenatide 0.005 MG/ACTUAT Pen Injector,SCD,70121168501
Antidiabetics,GLP1 Agonist,exenatide,847915,60 ACTUAT exenatide 0.005 MG/ACTUAT Pen Injector,SCD,7012116851
Antidiabetics,GLP1 Agonist,exenatide,1653610,exenatide 2 MG,SCDC,
Antidiabetics,GLP1 Agonist,exenatide,1990864,exenatide 2.35 MG/ML,SCDC,
Antidiabetics,GLP1 Agonist,exenatide,847908,exenatide 0.01 MG/ACTUAT,SCDC,
Antidiabetics,GLP1 Agonist,exenatide,847914,exenatide 0.005 MG/ACTUAT,SCDC,
Antidiabetics,GLP1 Agonist,exenatide,1653611,exenatide Injection,SCDF,
Antidiabetics,GLP1 Agonist,exenatide,1653616,exenatide Pen Injector,SCDF,
Antidiabetics,GLP1 Agonist,exenatide,1990865,exenatide Auto-Injector,SCDF,
Antidiabetics,GLP1 Agonist,exenatide,1163790,exenatide Injectable Product,SCDG,
Antidiabetics,GLP1 Agonist,liraglutide,475968,liraglutide,IN,
Antidiabetics,GLP1 Agonist,liraglutide,1727493,insulin degludec / liraglutide,MIN,
Antidiabetics,GLP1 Agonist,liraglutide,1598268,3 ML liraglutide 6 MG/ML Pen Injector [Saxenda],SBD,00169280013
Antidiabetics,GLP1 Agonist,liraglutide,1598268,3 ML liraglutide 6 MG/ML Pen Injector [Saxenda],SBD,0169280013
Antidiabetics,GLP1 Agonist,liraglutide,1598268,3 ML liraglutide 6 MG/ML Pen Injector [Saxenda],SBD,00169280015
Antidiabetics,GLP1 Agonist,liraglutide,1598268,3 ML liraglutide 6 MG/ML Pen Injector [Saxenda],SBD,0169280015
Antidiabetics,GLP1 Agonist,liraglutide,1598268,3 ML liraglutide 6 MG/ML Pen Injector [Saxenda],SBD,00169280090
Antidiabetics,GLP1 Agonist,liraglutide,1598268,3 ML liraglutide 6 MG/ML Pen Injector [Saxenda],SBD,0169280090
Antidiabetics,GLP1 Agonist,liraglutide,1598268,3 ML liraglutide 6 MG/ML Pen Injector [Saxenda],SBD,00169280097
Antidiabetics,GLP1 Agonist,liraglutide,1598268,3 ML liraglutide 6 MG/ML Pen Injector [Saxenda],SBD,0169280097
Antidiabetics,GLP1 Agonist,liraglutide,1598268,3 ML liraglutide 6 MG/ML Pen Injector [Saxenda],SBD,50090425700
Antidiabetics,GLP1 Agonist,liraglutide,1598268,3 ML liraglutide 6 MG/ML Pen Injector [Saxenda],SBD,5009042570
Antidiabetics,GLP1 Agonist,liraglutide,1860172,3 ML insulin degludec 100 UNT/ML / liraglutide 3.6 MG/ML Pen Injector [Xultophy],SBD,00169291115
Antidiabetics,GLP1 Agonist,liraglutide,1860172,3 ML insulin degludec 100 UNT/ML / liraglutide 3.6 MG/ML Pen Injector [Xultophy],SBD,0169291115
Antidiabetics,GLP1 Agonist,liraglutide,1860172,3 ML insulin degludec 100 UNT/ML / liraglutide 3.6 MG/ML Pen Injector [Xultophy],SBD,00169291190
Antidiabetics,GLP1 Agonist,liraglutide,1860172,3 ML insulin degludec 100 UNT/ML / liraglutide 3.6 MG/ML Pen Injector [Xultophy],SBD,0169291190
Antidiabetics,GLP1 Agonist,liraglutide,1860172,3 ML insulin degludec 100 UNT/ML / liraglutide 3.6 MG/ML Pen Injector [Xultophy],SBD,00169291197
Antidiabetics,GLP1 Agonist,liraglutide,1860172,3 ML insulin degludec 100 UNT/ML / liraglutide 3.6 MG/ML Pen Injector [Xultophy],SBD,0169291197
Antidiabetics,GLP1 Agonist,liraglutide,897126,3 ML liraglutide 6 MG/ML Pen Injector [Victoza],SBD,00169406012
Antidiabetics,GLP1 Agonist,liraglutide,897126,3 ML liraglutide 6 MG/ML Pen Injector [Victoza],SBD,0169406012
Antidiabetics,GLP1 Agonist,liraglutide,897126,3 ML liraglutide 6 MG/ML Pen Injector [Victoza],SBD,00169406013
Antidiabetics,GLP1 Agonist,liraglutide,897126,3 ML liraglutide 6 MG/ML Pen Injector [Victoza],SBD,0169406013
Antidiabetics,GLP1 Agonist,liraglutide,897126,3 ML liraglutide 6 MG/ML Pen Injector [Victoza],SBD,00169406090
Antidiabetics,GLP1 Agonist,liraglutide,897126,3 ML liraglutide 6 MG/ML Pen Injector [Victoza],SBD,0169406090
Antidiabetics,GLP1 Agonist,liraglutide,897126,3 ML liraglutide 6 MG/ML Pen Injector [Victoza],SBD,00169406097
Antidiabetics,GLP1 Agonist,liraglutide,897126,3 ML liraglutide 6 MG/ML Pen Injector [Victoza],SBD,0169406097
Antidiabetics,GLP1 Agonist,liraglutide,897126,3 ML liraglutide 6 MG/ML Pen Injector [Victoza],SBD,00169406098
Antidiabetics,GLP1 Agonist,liraglutide,897126,3 ML liraglutide 6 MG/ML Pen Injector [Victoza],SBD,0169406098
Antidiabetics,GLP1 Agonist,liraglutide,897126,3 ML liraglutide 6 MG/ML Pen Injector [Victoza],SBD,00169406099
Antidiabetics,GLP1 Agonist,liraglutide,897126,3 ML liraglutide 6 MG/ML Pen Injector [Victoza],SBD,0169406099
Antidiabetics,GLP1 Agonist,liraglutide,897126,3 ML liraglutide 6 MG/ML Pen Injector [Victoza],SBD,50090285300
Antidiabetics,GLP1 Agonist,liraglutide,897126,3 ML liraglutide 6 MG/ML Pen Injector [Victoza],SBD,5009028530
Antidiabetics,GLP1 Agonist,liraglutide,897126,3 ML liraglutide 6 MG/ML Pen Injector [Victoza],SBD,50090450300
Antidiabetics,GLP1 Agonist,liraglutide,897126,3 ML liraglutide 6 MG/ML Pen Injector [Victoza],SBD,5009045030
Antidiabetics,GLP1 Agonist,liraglutide,897126,3 ML liraglutide 6 MG/ML Pen Injector [Victoza],SBD,54569650700
Antidiabetics,GLP1 Agonist,liraglutide,897126,3 ML liraglutide 6 MG/ML Pen Injector [Victoza],SBD,5456965070
Antidiabetics,GLP1 Agonist,liraglutide,1598265,liraglutide 6 MG/ML [Saxenda],SBDC,
Antidiabetics,GLP1 Agonist,liraglutide,1860169,insulin degludec 100 UNT/ML / liraglutide 3.6 MG/ML [Xultophy],SBDC,
Antidiabetics,GLP1 Agonist,liraglutide,897124,liraglutide 6 MG/ML [Victoza],SBDC,
Antidiabetics,GLP1 Agonist,liraglutide,1653597,liraglutide Pen Injector [Victoza],SBDF,
Antidiabetics,GLP1 Agonist,liraglutide,1653600,liraglutide Pen Injector [Saxenda],SBDF,
Antidiabetics,GLP1 Agonist,liraglutide,1860170,insulin degludec / liraglutide Pen Injector [Xultophy],SBDF,
Antidiabetics,GLP1 Agonist,liraglutide,1186578,Victoza Injectable Product,SBDG,
Antidiabetics,GLP1 Agonist,liraglutide,1598267,Saxenda Injectable Product,SBDG,
Antidiabetics,GLP1 Agonist,liraglutide,1860171,Xultophy Injectable Product,SBDG,
Antidiabetics,GLP1 Agonist,liraglutide,1860167,3 ML insulin degludec 100 UNT/ML / liraglutide 3.6 MG/ML Pen Injector,SCD,
Antidiabetics,GLP1 Agonist,liraglutide,897122,3 ML liraglutide 6 MG/ML Pen Injector,SCD,00143914401
Antidiabetics,GLP1 Agonist,liraglutide,897122,3 ML liraglutide 6 MG/ML Pen Injector,SCD,014391441
Antidiabetics,GLP1 Agonist,liraglutide,897122,3 ML liraglutide 6 MG/ML Pen Injector,SCD,00143914402
Antidiabetics,GLP1 Agonist,liraglutide,897122,3 ML liraglutide 6 MG/ML Pen Injector,SCD,014391442
Antidiabetics,GLP1 Agonist,liraglutide,897122,3 ML liraglutide 6 MG/ML Pen Injector,SCD,00143914403
Antidiabetics,GLP1 Agonist,liraglutide,897122,3 ML liraglutide 6 MG/ML Pen Injector,SCD,014391443
Antidiabetics,GLP1 Agonist,liraglutide,897122,3 ML liraglutide 6 MG/ML Pen Injector,SCD,00480366719
Antidiabetics,GLP1 Agonist,liraglutide,897122,3 ML liraglutide 6 MG/ML Pen Injector,SCD,0480366719
Antidiabetics,GLP1 Agonist,liraglutide,897122,3 ML liraglutide 6 MG/ML Pen Injector,SCD,00480366720
Antidiabetics,GLP1 Agonist,liraglutide,897122,3 ML liraglutide 6 MG/ML Pen Injector,SCD,0480366720
Antidiabetics,GLP1 Agonist,liraglutide,897122,3 ML liraglutide 6 MG/ML Pen Injector,SCD,00480366722
Antidiabetics,GLP1 Agonist,liraglutide,897122,3 ML liraglutide 6 MG/ML Pen Injector,SCD,0480366722
Antidiabetics,GLP1 Agonist,liraglutide,897122,3 ML liraglutide 6 MG/ML Pen Injector,SCD,14403340001
Antidiabetics,GLP1 Agonist,liraglutide,897122,3 ML liraglutide 6 MG/ML Pen Injector,SCD,1440334001
Antidiabetics,GLP1 Agonist,liraglutide,897122,3 ML liraglutide 6 MG/ML Pen Injector,SCD,14403340002
Antidiabetics,GLP1 Agonist,liraglutide,897122,3 ML liraglutide 6 MG/ML Pen Injector,SCD,1440334002
Antidiabetics,GLP1 Agonist,liraglutide,897122,3 ML liraglutide 6 MG/ML Pen Injector,SCD,14403340003
Antidiabetics,GLP1 Agonist,liraglutide,897122,3 ML liraglutide 6 MG/ML Pen Injector,SCD,1440334003
Antidiabetics,GLP1 Agonist,liraglutide,897122,3 ML liraglutide 6 MG/ML Pen Injector,SCD,50090750100
Antidiabetics,GLP1 Agonist,liraglutide,897122,3 ML liraglutide 6 MG/ML Pen Injector,SCD,5009075010
Antidiabetics,GLP1 Agonist,liraglutide,897122,3 ML liraglutide 6 MG/ML Pen Injector,SCD,71288056383
Antidiabetics,GLP1 Agonist,liraglutide,897122,3 ML liraglutide 6 MG/ML Pen Injector,SCD,7128856383
Antidiabetics,GLP1 Agonist,liraglutide,897122,3 ML liraglutide 6 MG/ML Pen Injector,SCD,71288056384
Antidiabetics,GLP1 Agonist,liraglutide,897122,3 ML liraglutide 6 MG/ML Pen Injector,SCD,7128856384
Antidiabetics,GLP1 Agonist,liraglutide,897122,3 ML liraglutide 6 MG/ML Pen Injector,SCD,71288056385
Antidiabetics,GLP1 Agonist,liraglutide,897122,3 ML liraglutide 6 MG/ML Pen Injector,SCD,7128856385
Antidiabetics,GLP1 Agonist,liraglutide,1860164,liraglutide 3.6 MG/ML,SCDC,
Antidiabetics,GLP1 Agonist,liraglutide,897120,liraglutide 6 MG/ML,SCDC,
Antidiabetics,GLP1 Agonist,liraglutide,1653594,liraglutide Pen Injector,SCDF,
Antidiabetics,GLP1 Agonist,liraglutide,1860166,insulin degludec / liraglutide Pen Injector,SCDF,
Antidiabetics,GLP1 Agonist,liraglutide,1163230,liraglutide Injectable Product,SCDG,
Antidiabetics,GLP1 Agonist,liraglutide,1860165,insulin degludec / liraglutide Injectable Product,SCDG,
Antidiabetics,GLP1 Agonist,lixisenatide,1440051,lixisenatide,IN,
Antidiabetics,GLP1 Agonist,lixisenatide,1858994,insulin glargine / lixisenatide,MIN,
Antidiabetics,GLP1 Agonist,lixisenatide,1803893,3 ML lixisenatide 0.05 MG/ML Pen Injector [Adlyxin],SBD,00024574101
Antidiabetics,GLP1 Agonist,lixisenatide,1803893,3 ML lixisenatide 0.05 MG/ML Pen Injector [Adlyxin],SBD,002457411
Antidiabetics,GLP1 Agonist,lixisenatide,1803896,3 ML lixisenatide 0.1 MG/ML Pen Injector [Adlyxin],SBD,00024574000
Antidiabetics,GLP1 Agonist,lixisenatide,1803896,3 ML lixisenatide 0.1 MG/ML Pen Injector [Adlyxin],SBD,002457400
Antidiabetics,GLP1 Agonist,lixisenatide,1803896,3 ML lixisenatide 0.1 MG/ML Pen Injector [Adlyxin],SBD,00024574702
Antidiabetics,GLP1 Agonist,lixisenatide,1803896,3 ML lixisenatide 0.1 MG/ML Pen Injector [Adlyxin],SBD,002457472
Antidiabetics,GLP1 Agonist,lixisenatide,1859000,3 ML insulin glargine 100 UNT/ML / lixisenatide 0.033 MG/ML Pen Injector [Soliqua],SBD,00024576101
Antidiabetics,GLP1 Agonist,lixisenatide,1859000,3 ML insulin glargine 100 UNT/ML / lixisenatide 0.033 MG/ML Pen Injector [Soliqua],SBD,002457611
Antidiabetics,GLP1 Agonist,lixisenatide,1859000,3 ML insulin glargine 100 UNT/ML / lixisenatide 0.033 MG/ML Pen Injector [Soliqua],SBD,00024576102
Antidiabetics,GLP1 Agonist,lixisenatide,1859000,3 ML insulin glargine 100 UNT/ML / lixisenatide 0.033 MG/ML Pen Injector [Soliqua],SBD,002457612
Antidiabetics,GLP1 Agonist,lixisenatide,1859000,3 ML insulin glargine 100 UNT/ML / lixisenatide 0.033 MG/ML Pen Injector [Soliqua],SBD,00024576105
Antidiabetics,GLP1 Agonist,lixisenatide,1859000,3 ML insulin glargine 100 UNT/ML / lixisenatide 0.033 MG/ML Pen Injector [Soliqua],SBD,002457615
Antidiabetics,GLP1 Agonist,lixisenatide,1859000,3 ML insulin glargine 100 UNT/ML / lixisenatide 0.033 MG/ML Pen Injector [Soliqua],SBD,00024576302
Antidiabetics,GLP1 Agonist,lixisenatide,1859000,3 ML insulin glargine 100 UNT/ML / lixisenatide 0.033 MG/ML Pen Injector [Soliqua],SBD,002457632
Antidiabetics,GLP1 Agonist,lixisenatide,1803888,lixisenatide 0.05 MG/ML [Adlyxin],SBDC,
Antidiabetics,GLP1 Agonist,lixisenatide,1803895,lixisenatide 0.1 MG/ML [Adlyxin],SBDC,
Antidiabetics,GLP1 Agonist,lixisenatide,1858997,insulin glargine 100 UNT/ML / lixisenatide 0.033 MG/ML [Soliqua],SBDC,
Antidiabetics,GLP1 Agonist,lixisenatide,1803889,lixisenatide Pen Injector [Adlyxin],SBDF,
Antidiabetics,GLP1 Agonist,lixisenatide,1858998,insulin glargine / lixisenatide Pen Injector [Soliqua],SBDF,
Antidiabetics,GLP1 Agonist,lixisenatide,1803890,Adlyxin Injectable Product,SBDG,
Antidiabetics,GLP1 Agonist,lixisenatide,1858999,Soliqua Injectable Product,SBDG,
Antidiabetics,GLP1 Agonist,lixisenatide,1803892,3 ML lixisenatide 0.05 MG/ML Pen Injector,SCD,
Antidiabetics,GLP1 Agonist,lixisenatide,1803894,3 ML lixisenatide 0.1 MG/ML Pen Injector,SCD,
Antidiabetics,GLP1 Agonist,lixisenatide,1858995,3 ML insulin glargine 100 UNT/ML / lixisenatide 0.033 MG/ML Pen Injector,SCD,
Antidiabetics,GLP1 Agonist,lixisenatide,1440052,lixisenatide 0.1 MG/ML,SCDC,
Antidiabetics,GLP1 Agonist,lixisenatide,1440056,lixisenatide 0.05 MG/ML,SCDC,
Antidiabetics,GLP1 Agonist,lixisenatide,1858991,lixisenatide 0.033 MG/ML,SCDC,
Antidiabetics,GLP1 Agonist,lixisenatide,1803885,lixisenatide Pen Injector,SCDF,
Antidiabetics,GLP1 Agonist,lixisenatide,1858993,insulin glargine / lixisenatide Pen Injector,SCDF,
Antidiabetics,GLP1 Agonist,lixisenatide,1440053,lixisenatide Injectable Product,SCDG,
Antidiabetics,GLP1 Agonist,lixisenatide,1858992,insulin glargine / lixisenatide Injectable Product,SCDG,
Antidiabetics,GLP1 Agonist,tirzepatide,2601723,tirzepatide,IN,
Antidiabetics,GLP1 Agonist,tirzepatide,2601746,0.5 ML tirzepatide 10 MG/ML Auto-Injector [Mounjaro],SBD,00002149501
Antidiabetics,GLP1 Agonist,tirzepatide,2601746,0.5 ML tirzepatide 10 MG/ML Auto-Injector [Mounjaro],SBD,000214951
Antidiabetics,GLP1 Agonist,tirzepatide,2601746,0.5 ML tirzepatide 10 MG/ML Auto-Injector [Mounjaro],SBD,00002149580
Antidiabetics,GLP1 Agonist,tirzepatide,2601746,0.5 ML tirzepatide 10 MG/ML Auto-Injector [Mounjaro],SBD,0002149580
Antidiabetics,GLP1 Agonist,tirzepatide,2601758,0.5 ML tirzepatide 30 MG/ML Auto-Injector [Mounjaro],SBD,00002145701
Antidiabetics,GLP1 Agonist,tirzepatide,2601758,0.5 ML tirzepatide 30 MG/ML Auto-Injector [Mounjaro],SBD,000214571
Antidiabetics,GLP1 Agonist,tirzepatide,2601758,0.5 ML tirzepatide 30 MG/ML Auto-Injector [Mounjaro],SBD,00002145780
Antidiabetics,GLP1 Agonist,tirzepatide,2601758,0.5 ML tirzepatide 30 MG/ML Auto-Injector [Mounjaro],SBD,0002145780
Antidiabetics,GLP1 Agonist,tirzepatide,2601764,0.5 ML tirzepatide 5 MG/ML Auto-Injector [Mounjaro],SBD,00002150601
Antidiabetics,GLP1 Agonist,tirzepatide,2601764,0.5 ML tirzepatide 5 MG/ML Auto-Injector [Mounjaro],SBD,000215061
Antidiabetics,GLP1 Agonist,tirzepatide,2601764,0.5 ML tirzepatide 5 MG/ML Auto-Injector [Mounjaro],SBD,00002150661
Antidiabetics,GLP1 Agonist,tirzepatide,2601764,0.5 ML tirzepatide 5 MG/ML Auto-Injector [Mounjaro],SBD,0002150661
Antidiabetics,GLP1 Agonist,tirzepatide,2601764,0.5 ML tirzepatide 5 MG/ML Auto-Injector [Mounjaro],SBD,00002150680
Antidiabetics,GLP1 Agonist,tirzepatide,2601764,0.5 ML tirzepatide 5 MG/ML Auto-Injector [Mounjaro],SBD,0002150680
Antidiabetics,GLP1 Agonist,tirzepatide,2601770,0.5 ML tirzepatide 20 MG/ML Auto-Injector [Mounjaro],SBD,00002147101
Antidiabetics,GLP1 Agonist,tirzepatide,2601770,0.5 ML tirzepatide 20 MG/ML Auto-Injector [Mounjaro],SBD,000214711
Antidiabetics,GLP1 Agonist,tirzepatide,2601770,0.5 ML tirzepatide 20 MG/ML Auto-Injector [Mounjaro],SBD,00002147180
Antidiabetics,GLP1 Agonist,tirzepatide,2601770,0.5 ML tirzepatide 20 MG/ML Auto-Injector [Mounjaro],SBD,0002147180
Antidiabetics,GLP1 Agonist,tirzepatide,2601776,0.5 ML tirzepatide 25 MG/ML Auto-Injector [Mounjaro],SBD,00002146001
Antidiabetics,GLP1 Agonist,tirzepatide,2601776,0.5 ML tirzepatide 25 MG/ML Auto-Injector [Mounjaro],SBD,000214601
Antidiabetics,GLP1 Agonist,tirzepatide,2601776,0.5 ML tirzepatide 25 MG/ML Auto-Injector [Mounjaro],SBD,00002146080
